"http://dbpedia.org/resource/Tu%C4%9F%C3%A7e_Kazaz","Tuğçe Kazaz"
"http://dbpedia.org/resource/Tu%C4%9F%C3%A7e_Kazaz","Tugce Kazaz"
"http://dbpedia.org/resource/Polat_Kocao%C4%9Flu","Polat Kocaoğlu"
"http://dbpedia.org/resource/Polat_Kocao%C4%9Flu","Polat Kocaoglu"
"http://dbpedia.org/resource/%C4%B0zzet_T%C3%BCrky%C4%B1lmaz","Izzet Turkyilmaz"
"http://dbpedia.org/resource/%C4%B0zzet_T%C3%BCrky%C4%B1lmaz","İzzet Türkyılmaz"
"http://dbpedia.org/resource/Imam_Birgivi","Imam Birgivi"
"http://dbpedia.org/resource/Nazmi_Solok","Nazmi Solok"
"http://dbpedia.org/resource/Nazmi_Solok","1314-P. 44"
"http://dbpedia.org/resource/Egemen_Korkmaz","Egemen Korkmaz"
"http://dbpedia.org/resource/O%C4%9Fuz_Sava%C5%9F","Oğuz Savaş"
"http://dbpedia.org/resource/O%C4%9Fuz_Sava%C5%9F","Oguz Savas"
"http://dbpedia.org/resource/Hayal_K%C3%B6ksal","Hayal Koksal"
"http://dbpedia.org/resource/Bar%C4%B1%C5%9F_Falay","Baris Falay"
"http://dbpedia.org/resource/Bar%C4%B1%C5%9F_Falay","Barış Falay"
"http://dbpedia.org/resource/Ahmed_%C4%B0hsan_K%C4%B1r%C4%B1ml%C4%B1","Ahmed İhsan Kırımlı"
"http://dbpedia.org/resource/Ahmed_%C4%B0hsan_K%C4%B1r%C4%B1ml%C4%B1","Ahmed Ihsan Kirimli"
"http://dbpedia.org/resource/%C3%96zlem_Becerikli","Özlem Becerikli"
"http://dbpedia.org/resource/%C3%96zlem_Becerikli","Ozlem Becerikli"
"http://dbpedia.org/resource/%C5%9Eafak_Edge","Şafak Edge"
"http://dbpedia.org/resource/%C3%87etin_Zeybek","Çetin Zeybek"
"http://dbpedia.org/resource/Cengizhan_Kartaltepe","Cengizhan Kartaltepe"
"http://dbpedia.org/resource/Nusret_%C3%87olpan","Nusret Çolpan"
"http://dbpedia.org/resource/%C3%87erkes_Ethem","Cerkes Ethem"
"http://dbpedia.org/resource/%C3%87erkes_Ethem","Çerkes Ethem"
"http://dbpedia.org/resource/%C3%87erkes_Ethem","شركس ادهم"
